1134 5451
389 756 6032
389 552 46995
389 571 22419
389 887 38805
389 888 6037
390 725 6039
390 802 30620
390 446 47007
390 786 38821
390 584 30632
390 781 47016
391 752 14249
391 657 30633
391 458 30635
391 418 47022
391 979 30639
391 835 47023
391 840 6065
392 980 38834
392 538 30643
392 902 6067
392 953 47029
392 846 14264
393 504 47032
393 892 14266
393 730 38843
393 895 22460
393 893 22462
393 981 38848
393 920 30657
393 894 22467
393 976 30661
393 982 22469
393 983 47047
393 439 6088
393 443 30665
395 661 22473
395 753 47051
395 752 22478
395 767 47056
395 984 47057
395 846 30674
396 745 47062
396 944 30679
396 412 47064
396 743 30681
396 434 6106
396 756 6107
396 504 38875
396 552 47069
396 410 22497
396 985 47073
396 986 6114
396 958 38882
396 890 6116
396 571 14308
396 724 38885
396 466 14310
396 943 14314
396 747 6124
396 542 22509
396 748 47087
396 892 6127
397 457 6128
397 421 30706
397 468 6131
398 976 30714
398 756 38908
398 942 14333
398 958 6141
399 840 22525
399 960 14334
399 572 38912
399 701 30721
400 574 38915
400 581 47108
401 987 14340
401 699 47112
401 584 38921
401 436 30730
401 698 38923
401 802 30733
401 441 22541
401 798 30735
402 988 14353
402 657 6162
402 434 30738
402 905 30739
402 989 30740
403 578 38933
403 697 6168
403 545 22556
403 968 38941
403 468 38942
404 573 30752
404 434 6177
404 677 38946
404 990 14373
405 429 6182
406 731 22567
406 407 30763
406 408 6187
407 408 47148
407 411 47150
407 991 47151
407 410 6193
407 775 47154
407 552 14389
407 730 6199
407 992 47159
408 904 38968
408 731 47160
408 409 14395
408 908 14396
408 646 47165
408 775 38976
408 725 14402
409 892 6210
409 431 22597
409 591 14405
409 705 6213
409 726 30790
409 410 14407
409 411 22600
409 434 6218
409 729 38986
409 859 47179
410 726 22609
410 892 38999
410 993 6233
410 434 39004
410 413 22623
410 788 47201
410 543 22625
410 411 47204
410 542 39014
410 937 6248
410 431 6249
411 540 14442
411 552 6255
411 773 14447
412 590 47215
412 943 14448
412 743 30835
412 745 14452
412 552 47221
412 413 6263
412 726 30840
412 724 39032
413 983 14457
413 884 22652
413 590 30844
413 724 22654
413 552 14465
414 749 47235
414 434 39043
415 914 30854
415 827 6278
415 652 39048
415 662 22665
415 549 39049
415 452 30859
415 507 14476
415 538 6286
415 535 30863
415 705 30864
415 568 47250
416 851 39058
416 573 47251
417 872 22677
417 750 14486
417 457 30872
417 612 14489
418 994 39067
418 484 47261
418 605 47263
418 995 47264
418 523 47265
418 755 47266
419 848 39074
419 486 47268
419 808 39081
419 564 6313
419 513 14505
419 460 6315
420 543 39084
420 574 30892
420 775 39086
421 609 14512
422 824 47281
422 957 47282
422 996 39094
422 554 22710
422 564 30902
422 447 14518
423 997 30903
423 660 22711
425 659 14522
425 840 39103
425 929 6338
425 430 47298
425 817 14531
427 508 30917
427 507 6341
427 998 6343
427 509 47303
427 908 39112
427 476 22729
427 864 14542
427 999 14545
427 500 14546
427 868 39126
427 1000 39127
427 517 30935
429 454 47319
429 898 6360
429 884 14554
429 1001 47323
429 554 22747
429 460 6364
429 919 39133
429 543 39134
429 817 22751
429 775 22752
429 520 14561
429 546 30946
429 632 14563
429 1002 6371
430 497 39139
430 500 39141
430 499 47333
430 485 30949
430 510 6373
431 756 47335
431 904 47336
431 892 6379
431 1003 47345
432 932 39154
432 963 6387
432 907 22773
432 1004 30965
432 1005 6392
432 860 39161
432 610 14586
432 822 39163
433 687 47355
433 543 47368
433 927 14603
433 802 14604
434 886 47373
434 571 22800
434 887 14611
434 788 47379
434 726 6419
434 542 47383
434 993 22807
434 885 6426
434 552 31002
434 756 22811
434 888 14621
434 884 47390
434 729 31007
434 748 22816
434 636 39202
434 540 39204
434 724 39205
434 468 31016
434 687 6440
434 504 14633
435 691 22826
437 439 14636
438 729 14644
438 501 47412
438 725 22837
438 552 14646
439 1006 39222
439 650 39226
440 444 31038
440 640 14655
441 882 22847
441 699 22848
441 698 47426
441 517 22851
441 806 6468
441 584 31045
443 809 39240
443 775 14664
443 834 47432
443 749 31049
443 444 22861
443 504 14670
443 539 31054
445 586 47442
445 451 39252
445 588 14676
445 461 14679
445 448 39255
445 568 39256
446 468 14681
446 695 31066
446 915 14685
446 594 6494
446 641 22882
447 824 14690
447 484 6502
447 564 47463
447 996 6503
447 482 47464
447 1007 31081
447 477 14701
447 475 22894
447 816 47470
449 456 39279
450 459 31089
450 731 39282
451 507 14706
451 772 14707
451 500 14712
451 950 39289
451 1008 31103
451 662 31104
451 538 14722
451 836 47490
452 688 22915
452 657 31110
452 654 22918
452 1009 6534
452 455 6535
452 1010 47496
452 515 47505
452 1011 6547
452 914 31123
452 652 14740
452 656 47508
452 663 31124
452 588 6549
452 662 14741
452 456 31126
453 484 22935
453 564 6552
453 687 14746
454 623 22938
454 821 22943
454 1012 39327
454 624 47523
454 625 47524
454 603 39334
454 1013 14760
454 622 22953
454 621 47531
454 1014 47532
454 604 6573
454 704 6575
454 464 22964
454 598 47540
454 708 31157
454 578 31158
455 588 14777
455 654 39353
455 515 39357
455 660 47550
456 1009 31171
456 817 6595
456 761 39364
457 923 14792
457 468 47563
458 1015 39373
458 1001 47568
458 1016 47569
458 603 31186
458 707 6611
458 548 22996
458 632 47573
458 840 39383
459 1017 6618
459 700 31195
459 1018 14812
459 980 23004
459 1019 39389
459 701 47582
459 840 39391
459 842 23007
460 757 39392
460 533 14820
460 564 31204
460 554 39398
460 1020 47591
460 995 6632
460 471 6637
460 513 31219
460 484 31220
460 1021 6646
460 486 6647
460 848 39418
460 1022 39420
460 922 47614
460 1023 31231
460 477 6656
460 1024 47616
460 1025 14849
460 487 14851
460 1026 47624
460 1027 39433
460 1002 6669
461 632 23053
462 990 31245
462 1009 23058
462 1028 31251
462 818 6677
464 821 39446
464 624 6680
464 774 31259
464 626 39454
464 603 14881
464 1029 31266
464 625 31267
464 1013 39460
465 602 23077
465 545 47660
466 765 23085
466 711 31280
466 549 14897
466 523 23091
466 638 14901
466 1030 31288
466 1031 23097
467 660 14906
467 588 14908
467 770 6718
467 769 14911
467 654 31296
467 952 23104
467 819 6722
467 468 47687
467 549 23114
467 470 39501
467 1010 31309
468 1032 23117
468 932 23119
468 649 6735
468 1033 47695
468 912 47696
468 489 6737
468 836 39514
468 558 23132
468 965 31324
468 573 6749
468 552 39518
470 500 14942
470 810 6751
470 501 14944
470 521 39521
470 836 23137
471 513 14946
471 757 6755
471 808 6756
471 848 39525
471 1034 47722
471 545 39530
472 696 23146
475 709 6764
475 1020 14956
475 1035 39533
475 1007 31342
475 849 39536
475 554 23157
475 483 39542
476 870 31350
476 480 39543
476 485 31352
476 508 6776
476 757 31353
477 996 6778
477 483 31355
477 933 23163
477 1020 14972
477 995 6781
477 1036 23169
477 486 31361
478 564 6785
479 480 31362
479 1037 31363
479 957 23172
479 554 23175
479 481 31371
479 849 6796
479 564 14990
480 1037 39567
480 957 14992
480 483 23186
480 811 39570
480 996 14996
480 875 6805
480 675 47766
481 709 6807
481 1038 39575
481 487 6810
481 663 31389
481 706 47773
481 691 31390
481 564 47777
481 847 15010
481 1039 39588
481 554 47782
482 868 23207
482 849 47784
482 995 15017
483 1040 39593
483 487 15019
483 491 23215
483 522 31409
483 1041 47794
483 497 39602
483 607 47795
483 709 47797
483 484 31415
483 1042 6841
483 1008 23225
483 564 47802
483 499 39610
483 1035 39611
483 1043 47804
483 1022 23229
483 486 31422
483 995 6848
483 869 15040
484 486 47809
484 709 6849
484 564 23233
484 995 23236
484 549 31429
484 870 31431
484 871 39624
484 1024 6857
485 510 47818
485 605 23243
485 508 31435
486 565 6860
486 757 47822
486 922 39633
486 1020 31442
486 995 6867
486 513 6870
486 848 23254
486 1023 31448
486 1036 23257
487 564 6874
487 757 23260
487 1026 15069
487 1044 23262
487 1045 39649
489 495 31458
489 874 6882
489 694 47842
489 675 15075
489 689 47844
489 878 39653
489 1046 39654
490 491 39660
491 497 39663
491 607 39665
491 522 47859
491 1041 15091
491 632 6902
491 517 23287
495 806 15096
495 874 23289
495 689 47865
495 1047 23290
495 875 39675
495 668 23291
495 878 31484
495 694 39676
496 979 23295
497 607 23297
497 1041 15105
498 1048 47875
498 764 15108
498 700 39684
498 979 15110
498 499 39686
499 1001 6918
499 1049 6919
499 701 31496
500 607 15113
500 539 31498
500 506 47883
500 537 6924
500 507 23308
500 562 6925
500 730 31503
500 508 31505
501 660 23314
501 643 6930
501 638 39701
501 821 47893
501 549 6933
501 818 23318
503 505 47896
503 573 15131
503 651 47900
504 1050 31519
504 730 39712
504 893 39713
504 892 47908
504 981 15142
504 920 31528
504 724 39720
504 726 23336
504 895 39723
504 833 39724
504 549 15149
504 552 15151
505 736 23345
505 573 39729
505 741 47923
506 525 47924
506 509 39736
507 509 23355
507 890 47933
507 607 15165
507 562 31551
507 540 23359
507 517 47936
507 999 6977
507 942 47940
508 511 39749
508 755 31557
508 607 31558
508 718 39751
508 509 23367
509 521 31560
509 1050 47946
509 712 39758
512 698 15183
512 908 23375
512 904 39760
512 1051 23377
512 889 31569
512 775 15186
512 809 31570
512 834 47954
512 896 15188
512 833 23383
512 992 23384
513 848 47960
513 808 7003
513 757 15196
513 1034 47966
513 564 15200
514 1052 39777
515 771 7009
518 592 7011
518 594 47972
518 600 31589
518 601 47973
518 599 39789
518 532 31598
518 836 31601
521 765 47994
521 711 47995
521 578 15228
521 1016 47997
521 529 31617
522 607 15233
523 822 48001
523 1053 39810
523 765 7042
523 528 31624
523 570 39816
523 546 23434
524 578 31628
527 902 15245
527 529 7054
527 558 31633
527 912 31636
527 1054 23444
528 765 7063
528 822 48023
528 549 15256
529 558 39835
529 903 39837
530 950 7072
531 881 48034
532 705 31656
532 687 23466
532 1055 15275
532 831 15277
532 680 39854
532 654 48047
533 757 31663
533 612 48049
535 1056 7090
538 950 15283
538 1057 39861
541 549 48054
541 1009 39862
542 756 23478
542 725 23479
542 726 15288
542 552 48059
542 729 7101
542 888 39873
542 833 23491
542 886 39876
543 558 39878
543 617 23494
543 581 7112
543 721 39884
543 687 39887
543 1034 39888
543 709 48081
545 581 31697
545 709 39896
545 721 7129
545 641 48095
546 1053 23521
546 1058 48099
546 569 39907
549 831 39908
549 568 48101
549 564 7142
549 660 23527
549 1059 31721
549 551 39914
549 765 48106
549 816 15339
551 765 23534
552 726 7156
552 885 39925
552 886 31735
552 756 23546
552 788 15356
552 571 7165
552 887 39934
552 888 31742
552 729 15362
552 725 23555
552 730 23556
552 590 23558
552 884 48135
553 568 7176
553 1060 39946
553 663 7179
553 1061 48139
553 853 48141
554 869 15378
554 928 31762
554 849 48148
554 1062 39958
554 1007 23575
554 565 48153
554 709 48154
554 824 23578
554 868 31771
554 564 7196
555 860 7197
555 833 48158
555 687 23583
555 1063 31777
555 1009 48166
555 775 15399
555 592 7212
555 834 15406
556 573 39982
557 573 23599
557 721 23602
557 720 7221
558 912 48183
558 903 31800
558 1054 7225
558 902 31803
559 741 48189
560 1064 15423
561 912 40000
561 902 23616
561 1054 7232
561 1065 7235
561 860 40003
561 1066 48197
562 588 40005
562 654 23623
562 660 31816
562 568 7243
562 769 40011
562 677 15436
562 578 23628
564 996 48206
564 869 31825
564 995 23634
564 762 31827
564 868 31829
564 824 15448
564 849 7256
564 578 31832
564 848 31833
564 709 31835
564 957 40027
564 808 23645
564 660 7265
564 1026 31842
565 816 48227
565 824 40036
565 1038 7268
566 567 31848
566 882 31856
568 656 48240
568 598 15472
568 1061 15474
568 660 40050
568 954 48242
569 669 7283
571 595 7284
571 888 40052
571 885 15478
571 886 15479
571 788 15480
571 756 31864
571 887 48249
571 726 48250
572 612 15486
572 960 23678
572 980 15488
572 659 15489
573 710 15490
573 851 7299
578 1067 23687
578 1068 40074
578 611 40077
578 1069 15503
578 671 23696
578 656 23697
578 1070 23698
578 603 48274
578 604 40083
578 659 40086
578 1071 48281
578 811 7323
578 866 15517
578 891 31903
578 715 7330
579 844 40101
581 686 31909
582 757 31910
584 806 40106
584 780 48300
584 699 7341
585 663 31917
585 677 15535
585 706 7343
585 691 48304
585 983 15537
585 700 40114
586 883 7347
586 638 48308
587 1031 23732
587 1072 40117
588 952 31925
588 654 23734
588 953 31928
588 770 31929
588 769 23737
588 656 7354
588 660 40123
588 951 48316
588 655 15548
588 819 7356
588 772 31938
588 1073 15554
588 954 7365
588 687 7366
589 662 31942
590 940 48327
590 743 48328
590 747 31944
590 945 15561
590 744 48330
590 961 23754
590 946 31946
590 748 15562
590 724 23757
590 591 15566
590 756 31952
590 730 31953
591 724 7378
591 945 40146
591 726 31955
591 744 48339
591 725 31956
591 743 40148
591 746 48345
592 1074 15577
592 595 7385
592 650 40154
592 594 40155
592 895 40158
592 725 48353
593 1075 15585
593 745 48354
593 1076 23779
593 695 48357
594 600 40166
594 648 31974
594 599 7400
594 601 40169
594 695 7403
595 725 15597
596 742 23790
596 786 40178
597 598 31986
598 708 23796
598 1032 23797
598 715 48374
598 925 15606
598 621 31991
598 1077 40183
598 654 48378
598 1062 48379
598 623 23803
598 741 31996
598 953 7421
598 603 15613
599 786 31997
599 601 32000
599 780 40197
600 742 7430
600 725 23815
600 965 40199
601 1046 15624
602 623 40202
602 622 23818
603 621 23820
603 855 7438
603 741 23823
603 630 15631
604 621 40208
606 872 7440
607 1041 48400
608 924 7443
608 634 40211
608 985 48405
609 872 15638
610 822 40215
610 1078 40216
610 967 7450
610 612 32027
610 1079 15643
611 1001 40219
611 614 7451
612 968 7452
612 1080 32030
612 1081 40222
612 985 48415
612 923 40224
612 1082 32033
612 1083 23842
612 1084 7458
613 1019 7460
614 854 32037
614 700 32040
617 1085 15657
621 737 48426
622 623 40235
622 1013 15660
624 821 23854
625 677 40238
627 636 15663
629 683 40241
629 640 15668
630 872 7477
633 730 15669
633 859 23863
634 985 15673
634 924 7481
634 872 32060
634 969 32061
634 1078 40257
636 737 32069
636 1014 32070
638 677 48454
641 643 7495
641 642 23880
641 646 32072
641 645 40265
642 643 7500
643 645 48460
647 787 7501
647 783 40272
647 786 48464
648 792 48465
648 695 48467
649 660 7508
649 773 7509
649 783 15701
650 775 48470
650 696 40279
650 698 48474
651 1086 23898
653 853 48475
654 660 48476
654 770 15710
654 769 32096
654 656 40290
654 772 23907
656 769 23908
656 953 7525
657 825 40297
657 979 23914
657 846 32109
657 661 15728
657 752 48497
658 935 40309
658 1087 15734
658 1088 15735
658 987 48504
658 1089 40312
659 853 48508
660 769 23933
660 772 7554
660 1060 23940
660 962 15749
660 664 32133
660 677 23941
661 754 23944
661 1084 32138
661 752 48522
661 704 15755
661 984 7564
662 715 23950
663 706 48528
663 691 7570
663 1090 48541
664 1091 15773
665 990 32158
668 880 15776
668 694 40353
671 836 40354
671 778 48547
671 1092 40357
675 875 23974
675 1047 15785
675 694 40362
680 1093 7594
687 1007 48556
687 704 40365
687 703 48560
687 692 15793
687 698 40374
687 1067 32182
687 1001 15802
688 884 40379
689 694 23995
691 975 48576
691 706 24000
691 853 24001
692 884 32193
693 1086 7620
694 1094 15814
695 696 7625
695 786 32202
697 775 15819
697 790 15822
698 790 24015
698 797 24017
698 801 40402
699 1095 7635
699 806 24020
699 987 32212
699 879 40404
700 840 32214
701 840 48600
701 1096 7641
703 783 32218
704 775 7646
705 996 15840
705 1097 40418
706 994 7651
706 847 32231
706 1098 15847
706 1043 32232
706 1038 24043
706 1039 40430
706 755 7662
707 853 32239
707 1010 48627
707 825 32243
707 954 24052
709 816 7669
709 1038 48635
709 1035 40444
709 1098 48636
709 849 7676
710 721 24062
710 851 24063
710 733 40449
710 732 15875
711 861 32259
711 1050 15877
711 900 32263
712 795 15883
714 1099 32269
714 988 24081
715 950 7698
718 812 32275
719 908 24083
723 737 24084
724 945 32278
724 744 48664
724 940 15898
724 747 32284
724 986 7710
724 1100 24095
724 958 7711
724 941 15905
724 746 48675
724 946 32291
725 726 15908
725 729 7716
725 798 24100
725 787 15909
725 730 48680
726 729 32297
726 978 24105
726 885 24108
726 886 32303
726 756 15919
726 788 15920
726 887 15923
726 888 7732
728 731 24117
728 992 32309
728 1003 32310
728 976 40504
729 859 40506
730 756 48702
730 983 7743
730 945 32319
730 982 40512
730 981 7745
731 974 7746
731 1003 32322
731 992 7749
734 821 48709
736 937 48712
738 793 32329
742 965 32330
743 748 40528
743 945 15956
743 944 40535
743 746 40537
744 746 24155
744 945 15964
744 745 24159
744 783 40544
744 748 7776
745 940 24161
745 748 15969
745 945 32356
745 746 24169
746 945 40553
746 748 40554
748 940 24171
748 1075 32366
750 872 40558
753 754 32367
754 812 32370
756 885 40564
756 886 15988
756 788 32372
756 887 40565
756 888 7797
756 775 15992
757 1045 32378
757 1027 32379
757 808 32381
757 1101 7806
757 1020 48775
757 1025 48777
757 848 48778
757 1026 24203
761 935 16012
761 930 24206
764 1048 48784
765 795 16016
765 822 40592
765 1102 7825
765 1053 32401
766 774 16018
768 1103 48788
769 770 48790
769 953 32407
770 819 40599
770 975 32417
770 1073 32418
771 1104 7844
771 953 24229
772 819 48808
773 976 7849
774 896 32426
775 833 24235
775 884 24236
775 809 7853
775 834 40624
780 786 16051
783 786 16053
784 890 7864
784 936 16056
784 885 16057
784 895 32441
784 891 24251
788 885 48830
788 886 32447
788 887 24258
788 888 32451
793 1067 16068
793 1069 40644
793 1005 32453
793 1105 16070
793 1078 24263
794 809 7879
795 1066 24267
795 903 32460
799 926 40652
802 1106 48844
807 850 40655
808 1097 16080
808 848 7890
808 1034 16083
808 1023 48851
809 833 16086
809 834 32471
811 1037 24281
811 957 32474
812 846 7901
814 825 16094
816 849 24287
816 847 24288
816 823 16097
818 990 32481
819 953 7905
819 1058 16099
819 952 40678
820 853 24295
822 1053 16108
824 1036 40684
824 870 48879
824 868 40688
824 1107 16112
828 1062 40690
831 976 24308
833 834 48887
833 908 40696
834 1108 7928
836 1109 32506
836 859 16122
836 1010 24319
836 1110 7935
836 1111 16128
837 838 48899
837 880 40707
840 980 16132
847 1098 32517
847 1043 7942
847 1035 24326
847 1039 48904
848 1045 32524
848 1098 16140
848 1034 32527
849 1035 16144
849 1043 40723
849 1037 7955
849 1098 16149
853 929 40725
854 869 40726
855 1112 24343
855 871 32536
855 923 40730
855 868 32541
855 869 16159
859 1113 7969
860 963 16161
860 1005 40738
860 907 48932
861 1050 24356
861 989 32548
861 988 16166
865 976 40743
865 1113 32552
868 869 48937
868 1112 48941
868 870 24370
869 1112 48946
870 1035 16179
870 871 24372
870 1114 32564
870 1038 16181
874 1115 32567
878 1095 24377
884 1116 48953
885 886 48954
885 887 24378
885 888 32573
886 887 48957
886 888 32574
887 888 24383
889 896 24384
889 936 48960
889 891 16195
890 1117 48964
890 978 40773
891 907 8006
891 896 40775
894 981 40776
894 1011 40777
894 983 32588
894 895 48973
894 976 32590
894 920 40784
894 982 40788
895 981 8021
895 976 40791
895 983 32599
895 920 24409
896 936 16217
896 924 16220
898 1118 32605
899 900 32608
900 1058 40805
902 1066 16231
902 912 24423
904 1051 49001
904 908 8043
907 1004 40811
907 1005 40813
907 1067 8046
907 1069 8048
907 911 16241
908 992 40818
908 1003 32626
910 1069 40819
910 1067 49012
910 1005 49013
910 1105 40824
910 1078 8056
912 1066 24440
912 1065 49019
912 1054 32635
919 1119 49020
920 981 32637
920 983 16253
921 1090 16254
922 1002 49023
923 1023 40833
924 985 49027
928 1062 16260
930 1120 16261
931 1011 16266
931 1121 40843
932 963 24460
932 1005 49036
935 987 8078
935 1087 24463
940 941 8081
940 946 32658
941 942 40851
942 958 40852
950 952 24468
954 962 32662
957 1037 16280
957 995 32665
957 996 49050
958 1063 40858
958 1100 49051
958 986 24475
960 1122 49052
968 1084 32669
968 1080 32671
976 981 24479
976 983 16290
979 1123 49059
980 1068 8103
981 1124 24487
981 983 49065
987 1087 40874
988 1050 24492
989 1050 8108
990 1009 40879
992 1003 8112
995 1043 8114
995 1112 32692
995 996 16308
995 1026 32698
997 1123 24507
998 1125 40891
1001 1049 49086
1001 1126 32703
1004 1067 16319
1004 1005 24512
1004 1069 8129
1004 1105 49089
1005 1067 16322
1005 1069 24517
1005 1105 32711
1005 1070 40906
1009 1127 49098
1017 1068 8139
1017 1019 16333
1019 1068 49103
1023 1128 16339
1024 1097 8149
1026 1045 49112
1032 1069 49115
1032 1078 8155
1035 1043 32733
1035 1039 32738
1035 1098 8162
1035 1038 24548
1039 1043 16356
1039 1098 8165
1043 1098 32742
1045 1112 49127
1053 1129 16359
1066 1105 40936
1067 1070 40938
1067 1069 32747
1067 1105 49132
1067 1078 49133
1069 1105 49135
1069 1070 8177
1069 1078 8180
1070 1105 16375
1073 1130 40951
1078 1079 49143
1080 1084 40952
1080 1131 8185
1087 1132 24570
1088 1089 24572
1096 1133 24573
1098 1112 49151
